"No","タイトル","巻号","章見出し","節見出し","項見出し","開始ページ","参照PDF URL","備考"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","元治元年の天狗諸生の乱","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは267）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","静神社社家の動向","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは267）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","＜慶応２年の那珂湊打ち毀し＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは267）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","打ち毀しの原因","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは267）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","打ち毀しの準備","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは267）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","打ち毀しの実行","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは267）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","藩の対応","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは267）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","＜静神社祭神をめぐる議論＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは267）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","近代","278","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf",""
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","＜明治・大正時代の静神社＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは278）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","＜明治９年那珂郡一揆別働隊静山に屯集する＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは278）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","＜静村の沿革＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは278）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","＜静の山中に残る戦争遺跡「弾薬庫跡」＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは278）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","＜静峰公園の開設＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは278）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","＜小字名＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは278）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","＜小字の由来＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは278）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","＜静地区小字図＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは278）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","１ 静地区・下大賀地区","＜下大賀地区小字図＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは278）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","","283","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf",""
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","環境","283","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf",""
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","歴史","283","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf",""
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","古代","283","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf",""
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","＜弥生時代＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは283）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","＜古墳時代＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは283）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","＜奈良・平安時代の遺跡＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは283）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","＜大塚遺跡の古代寺院跡＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは283）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","中世","284","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf",""
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","＜八幡太郎伝説と八幡瀬＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","＜中世「塩の道」と瓜連宿＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","＜久慈西郡政所と瓜連沙汰人＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","＜西福寺跡＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","＜十輪寺跡＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","＜南北朝合戦と瓜連城＞","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","元弘３年鎌倉幕府倒壊と楠木正家の苽連進出","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","建武３年佐竹貞義瓜連城攻撃で大敗し、太田から撤退し西金砂山に立て籠もる","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","佐竹幸乙丸と入野助房は本当に南朝方となったか","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","佐竹義篤が常陸に帰還し南北朝両軍の激戦続く","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","瓜連城陥落する","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","興国元年、高師冬瓜連辺を廻る","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","延文３年、瓜連城内に常福寺創建される","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","久慈西部ははたして金沢称名寺領といえるのか","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","久慈西郡政所で合戦が行われる","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","康安２年、佐竹義篤久慈西郡諸郷を譲る","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","社寺祠堂","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","牛頭天王社","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
"新刊","那珂市史","地誌編","Ⅸ 瓜連地区","２ 瓜連地区・中里地区・古徳地区・鹿島（瓜連分）地区・平野地区","諏訪明神跡","","https://www.city.naka.lg.jp/data/doc/1745047723_doc_902_0.pdf","目次に個別開始ページの記載なし（親見出しの開始ページは284）"
